TIME,D1,D4,D5,D7,D8,D11,D12,R6,R9
3/29/2016 12:00,-7.95789,-6.10224,-5.66249,-2.38129,-7.42156,-2.14518,-0.310674,4.5695,19.9747
3/29/2016 13:00,-7.60013,-5.74592,-5.52053,-2.19354,-7.69342,-0.43878,-3.0152,3.25242,14.5614
3/29/2016 14:00,-7.34128,-5.40889,-5.41348,-2.13714,-7.78418,1.16875,-5.78621,1.89371,7.02321
3/29/2016 15:00,-7.17862,-5.57728,-5.34629,-2.07935,-8.23977,1.18021,-8.90012,0.293585,0.783421
3/29/2016 16:00,-7.1074,-6.57731,-5.29284,-2.078,-8.09341,0.337976,-9.8973,-0.567294,-1.38037
3/29/2016 17:00,-7.13233,-7.22423,-5.27189,-2.09556,-8.75217,-1.82432,-10.601,-1.02563,-3.27204
3/29/2016 18:00,-7.23902,-7.69061,-5.27621,-2.16029,-8.83076,-3.40459,-11.1979,-1.74935,-4.64097
3/29/2016 19:00,-7.40514,-8.56167,-5.28955,-2.2885,-9.05765,-4.9472,-11.5946,-2.16388,-5.55715
3/29/2016 20:00,-7.60366,-8.79695,-5.29033,-2.43199,-9.25232,-5.87972,-11.6506,-2.53482,-6.21816
3/29/2016 21:00,-7.81927,-9.4376,-5.29604,-2.57474,-8.99639,-6.53937,-11.7616,-2.82986,-6.64954
3/29/2016 22:00,-8.03418,-9.67727,-5.338,-2.72226,-9.13301,-7.17746,-11.3188,-3.04188,-6.68777
3/29/2016 23:00,-8.25116,-9.77079,-5.38815,-2.86091,-9.28393,-7.58556,-10.9456,-2.99877,-6.14303
3/30/2016 0:00,-8.44603,-9.76384,-5.42837,-3.00775,-9.75403,-8.00091,-10.9465,-3.31175,-6.57975
3/30/2016 1:00,-8.60647,-9.72984,-5.51087,-3.13146,-9.62829,-8.32182,-10.7893,-3.67428,-6.88902
3/30/2016 2:00,-8.84271,-9.68684,-5.61808,-3.2444,-9.34876,-8.25348,-10.3423,-4.07961,-6.59917
3/30/2016 3:00,-8.98761,-9.57902,-5.67651,-3.34675,-9.28029,-8.20568,-10.2082,-2.62293,-6.22307
3/30/2016 4:00,-9.10694,-9.59978,-5.64807,-3.43588,-8.98239,-8.60251,-9.78671,3.01325,-3.75048
3/30/2016 5:00,-9.15531,-9.49409,-5.59577,-3.53543,-8.58601,-9.2245,-8.37941,3.02015,-1.14067
3/30/2016 6:00,-9.0595,-9.24538,-5.54387,-3.6405,-8.12128,-8.83004,-5.89139,6.84372,6.55692
3/30/2016 7:00,-8.81238,-8.785,-5.46175,-3.69402,-7.70163,-8.6505,-3.46961,9.59824,13.9806
3/30/2016 8:00,-6.66255,-8.10555,-5.35758,-3.60595,-7.50459,-6.80635,-1.81888,9.02244,15.1788
3/30/2016 9:00,-7.20526,-7.43669,-5.25531,-3.29528,-7.60088,-5.44107,-3.74696,7.33444,4.27991
3/30/2016 10:00,-6.88969,-6.85799,-5.11644,-3.01863,-7.74357,-1.86903,-4.91394,6.42988,3.7547
3/30/2016 11:00,-6.42648,-6.75825,-4.97505,-1.2042,-7.34362,0.0692196,-4.80752,6.567,4.41057
3/30/2016 12:00,-6.05845,-6.79304,-4.87074,-1.83379,-7.82281,-0.464398,-5.67635,5.20701,2.68282
3/30/2016 13:00,-5.766,-6.83865,-4.80742,-1.47535,-7.42708,-3.52017,-6.41026,3.57291,0.482876
3/30/2016 14:00,-5.57228,-6.94036,-4.73736,-0.913512,-7.30511,-4.17119,-6.66937,2.16057,-0.741912
3/30/2016 15:00,-5.42416,-7.09144,-4.71576,-1.15081,-8.04894,-4.3116,-7.78652,0.627435,-3.08063
3/30/2016 16:00,-5.36003,-7.22792,-4.66583,-1.3208,-7.63602,-5.03026,-7.53158,-0.353164,-3.64754
3/30/2016 17:00,-5.38928,-7.25261,-4.63218,-1.39421,-7.64522,-5.47193,-7.44991,-0.740911,-3.65969
3/30/2016 18:00,-5.5148,-7.32333,-4.62475,-1.4502,-7.66855,-5.91776,-7.45069,-1.19298,-3.74944
3/30/2016 19:00,-5.72238,-7.53219,-4.62058,-1.54628,-7.66375,-6.31991,-7.49084,-1.78017,-3.60358
3/30/2016 20:00,-5.96804,-7.60043,-4.63145,-1.67221,-7.92691,-6.66542,-7.68032,-1.72894,-3.52043
3/30/2016 21:00,-6.18481,-7.71227,-4.63891,-1.81112,-7.97013,-6.76684,-7.76914,-1.95381,-3.67089
3/30/2016 22:00,-6.37727,-7.80103,-4.64453,-1.94712,-8.13296,-6.7433,-8.39272,-2.41969,-5.22997
3/30/2016 23:00,-6.53086,-7.89497,-4.6872,-2.08351,-8.08206,-6.84909,-8.40904,-2.68692,-5.94137
3/31/2016 0:00,-6.67275,-8.0108,-4.75415,-2.17959,-8.23342,-6.81007,-8.83118,-3.38213,-6.7539
3/31/2016 1:00,-6.84818,-8.09862,-4.79748,-2.26489,-8.37795,-6.81718,-8.69839,-3.96076,-6.5575
3/31/2016 2:00,-7.10046,-8.16368,-4.84291,-2.32797,-8.49162,-6.9131,-8.89082,-4.8414,-7.25147
3/31/2016 3:00,-7.28727,-8.22786,-4.88764,-2.39584,-8.61898,-7.04707,-9.01435,2.82996,-6.62041
3/31/2016 4:00,-7.52851,-8.32133,-4.89106,-2.45812,-8.31581,-7.23416,-8.85846,6.82819,-2.96451
3/31/2016 5:00,-7.66632,-8.3566,-4.84347,-2.5171,-7.71052,-7.44842,-8.08646,10.272,0.165133
3/31/2016 6:00,-7.64933,-8.3005,-4.76845,-2.61777,-6.88646,-7.69194,-6.43668,10.8708,8.73828
3/31/2016 7:00,-7.51268,-8.09591,-4.68791,-2.68344,-6.14469,-7.80251,-3.99068,8.64296,10.3792
3/31/2016 8:00,-7.2827,-7.80308,-4.6081,-2.57385,-6.31977,-7.4621,-2.21751,7.64069,6.48028
3/31/2016 9:00,-7.0477,-7.55889,-4.52429,-2.32625,-6.07838,-6.58256,-2.07409,7.94292,5.11646
3/31/2016 10:00,-6.80005,-7.39681,-4.43538,-1.93679,-6.29921,-5.06924,-2.05142,9.8193,8.43114
3/31/2016 11:00,-6.52507,-7.21795,-4.38488,-1.53875,-6.09369,-3.82034,-0.920703,9.46787,9.76938
3/31/2016 12:00,-6.23943,-7.04194,-4.31606,-1.46159,-6.34764,-3.82651,-2.14497,7.29118,2.04745
3/31/2016 13:00,-5.95818,-6.86786,-4.24581,-1.28903,-6.30908,-3.54567,-3.52306,5.66778,0.436411
3/31/2016 14:00,-5.69563,-6.73481,-4.16334,-1.22067,-6.12184,-2.5643,-3.98281,3.82449,-0.151238
3/31/2016 15:00,-5.41727,-6.71057,-4.12314,-1.01921,-6.13292,-2.14969,-4.4641,1.98142,-0.827074
3/31/2016 16:00,-5.24078,-6.70807,-4.1329,-0.432527,-6.17629,-3.39372,-4.83067,1.21555,-1.6421
3/31/2016 17:00,-5.15446,-6.66244,-4.10567,-0.515608,-6.22289,-3.93764,-5.10237,0.812173,-1.50085
3/31/2016 18:00,-5.02096,-6.7053,-4.11324,-0.711122,-6.26045,-4.3989,-5.24216,-0.680241,-1.19079
3/31/2016 19:00,-5.04719,-6.91694,-4.1557,-0.852099,-6.30948,-4.95702,-5.29494,-1.31534,-1.16974
3/31/2016 20:00,-5.09817,-6.97179,-4.33635,-0.965816,-6.381,-4.93949,-5.39377,-2.00012,-1.25306
3/31/2016 21:00,-5.31317,-7.4699,-4.55567,-1.04991,-6.50036,-5.02586,-5.48534,-2.52994,-1.89268
3/31/2016 22:00,-5.48314,-7.54197,-4.61513,-1.16408,-6.57624,-5.03008,-5.60342,-2.94797,-2.9229
3/31/2016 23:00,-5.70072,-7.57963,-4.62482,-1.29772,-6.66931,-5.11354,-5.7983,-3.19923,-3.64572
4/1/2016 0:00,-5.92973,-7.69159,-4.73895,-1.42619,-6.84422,-5.2853,-6.02938,-3.58113,-4.15662
4/1/2016 1:00,-6.22304,-7.79121,-4.81501,-1.60131,-6.94994,-5.47586,-6.2421,-3.97351,-4.63672
4/1/2016 2:00,-6.46168,-7.86272,-4.89349,-1.91539,-7.10308,-5.80102,-6.46249,-4.01077,-5.00875
4/1/2016 3:00,-6.70525,-7.9823,-4.98951,-2.20849,-7.24103,-6.17679,-6.65663,3.94832,-4.895
4/1/2016 4:00,-6.99874,-8.04523,-5.0415,-2.45277,-7.15103,-6.43244,-6.75281,9.58341,-4.06129
4/1/2016 5:00,-7.1806,-8.15522,-5.02118,-2.67923,-6.83645,-6.67208,-6.61291,10.4259,-1.85048
4/1/2016 6:00,-7.10665,-8.11769,-4.91026,-2.86752,-6.61546,-6.90611,-6.12895,10.1649,-0.00181103
4/1/2016 7:00,-6.87345,-8.07208,-4.76614,-2.92346,-6.30414,-6.93421,-5.0207,10.9666,4.4694
4/1/2016 8:00,-6.60535,-7.92492,-4.5671,-2.45984,-5.85947,-6.45231,-3.10027,9.74289,12.7838
4/1/2016 9:00,-6.32589,-7.44424,-4.28986,-1.79791,-5.92153,-5.53841,-0.552316,9.08908,17.0084
4/1/2016 10:00,-5.95856,-7.06893,-3.97245,-1.46232,-5.75464,-4.58341,0.404367,8.14504,18.968
4/1/2016 11:00,-5.58316,-6.65264,-3.78926,-1.40687,-5.61146,-2.78744,-0.653539,6.56421,16.0617
4/1/2016 12:00,-5.22505,-5.60802,-3.62975,-0.959757,-5.55756,-0.508628,-1.7447,6.24275,10.9448
4/1/2016 13:00,-4.90922,-5.22971,-3.30638,-0.350174,-5.6439,1.36528,-3.18403,5.10193,8.28093
4/1/2016 14:00,-4.66979,-5.36132,-3.30034,0.0320311,-5.71438,1.22736,-4.2095,3.83835,3.98528
4/1/2016 15:00,-4.46789,-5.67,-3.30802,0.013813,-5.67693,0.175338,-4.67669,2.51561,1.58278
4/1/2016 16:00,-4.34632,-5.97766,-3.34591,-0.324553,-5.65974,-0.463073,-4.79919,1.847,0.318484
4/1/2016 17:00,-4.32995,-6.08012,-3.27041,-0.592229,-5.65804,-1.71067,-5.06629,1.54387,-0.326926
4/1/2016 18:00,-4.43841,-6.54657,-3.3014,-0.724766,-5.9638,-2.86792,-6.57153,1.06828,-1.36074
4/1/2016 19:00,-4.57367,-6.69325,-3.35063,-0.820473,-5.91943,-3.71362,-6.67299,0.621754,-2.48922
4/1/2016 20:00,-4.74498,-6.88928,-3.40527,-0.94628,-6.03209,-4.22095,-7.30012,-0.031105,-3.41968
4/1/2016 21:00,-4.91438,-7.16451,-3.52127,-1.13624,-6.39287,-4.51827,-7.92161,-0.471682,-4.02733
4/1/2016 22:00,-5.10004,-7.32131,-3.7527,-1.38532,-6.35026,-4.8978,-7.80668,-0.699497,-4.66497
4/1/2016 23:00,-5.30134,-7.52553,-4.06045,-1.59697,-6.58364,-5.07951,-8.03501,-0.9974,-5.13075
4/2/2016 0:00,-5.51853,-7.80129,-4.13727,-1.80599,-6.93885,-5.57728,-8.84993,-1.29372,-5.11603
4/2/2016 1:00,-5.74629,-7.92331,-4.44089,-2.02137,-7.08997,-5.79071,-8.71424,-1.56389,-5.48864
4/2/2016 2:00,-5.9741,-8.03806,-4.79005,-2.20346,-6.985,-6.00047,-8.75465,-1.63141,-6.06301
4/2/2016 3:00,-6.15077,-8.19933,-4.53475,-2.39091,-7.06404,-6.19559,-9.10792,4.73979,-4.76478
4/2/2016 4:00,-6.35027,-8.29876,-4.26148,-2.56966,-6.54105,-6.37824,-7.9034,11.5674,-0.785462
4/2/2016 5:00,-6.37028,-8.24544,-3.9432,-2.72074,-5.71506,-6.596,-5.70208,15.0889,4.47539
4/2/2016 6:00,-6.12351,-7.89745,-3.10509,-2.85886,-5.56836,-6.69469,-3.28595,15.2975,10.3113
4/2/2016 7:00,-5.58021,-7.05736,-0.163801,-2.90238,-4.6658,-6.27454,-0.193921,13.411,17.268
4/2/2016 8:00,-4.73441,-6.49594,-0.31328,-2.11474,-3.67721,-3.66619,2.00632,11.6647,22.6609
4/2/2016 9:00,-0.317608,-4.08188,-0.228059,-0.98951,-3.54938,0.325039,5.37273,10.234,27.4215
4/2/2016 10:00,-0.392294,-1.37585,-0.309307,-0.134317,-3.30816,2.07822,9.49319,9.87492,29.257
4/2/2016 11:00,-0.476418,-0.828144,-0.488919,0.219805,-3.04976,3.63227,9.35584,8.7177,26.8257
4/2/2016 12:00,-0.454808,-0.596729,-0.685427,0.296395,-2.48056,3.5625,11.3619,7.96128,27.3305
4/2/2016 13:00,-0.575112,-0.541838,-0.940836,0.29999,-3.09083,4.43877,7.33486,6.72388,20.039
4/2/2016 14:00,-0.698028,-0.937057,-1.21828,0.308205,-3.89666,4.11253,0.87467,5.17392,10.5857
4/2/2016 15:00,-0.817662,-1.78768,-1.63142,0.246588,-4.12948,3.12449,-1.40464,4.31724,5.9303
4/2/2016 16:00,-0.937853,-2.59164,-1.98415,0.162977,-4.22699,3.22691,-2.30005,3.48623,3.32027
4/2/2016 17:00,-1.10071,-3.20781,-2.30553,0.0719481,-4.21604,0.327326,-3.40525,2.9517,1.73961
4/2/2016 18:00,-1.26845,-3.84137,-2.27438,-0.0224752,-4.78232,-0.38943,-3.96036,2.36593,0.337301
4/2/2016 19:00,-1.47706,-4.37495,-2.90811,-0.0541916,-4.71774,-0.882722,-4.33599,1.81717,-0.530593
4/2/2016 20:00,-1.7386,-4.98984,-2.66902,-0.0760365,-4.7044,-1.52998,-5.24211,1.34236,-1.66176
4/2/2016 21:00,-2.06281,-5.51003,-3.70542,-0.131486,-4.76572,-1.87079,-5.71992,0.843085,-2.58957
4/2/2016 22:00,-2.51129,-5.94157,-3.52775,-0.334607,-5.20298,-2.39841,-6.24737,0.377346,-3.25586
4/2/2016 23:00,-3.00192,-6.20886,-4.58443,-0.603406,-5.80275,-2.96253,-6.15586,0.123435,-3.41353
4/3/2016 0:00,-3.67627,-6.82783,-4.68237,-0.873922,-6.15394,-3.3422,-5.59164,-0.205776,-3.24214
4/3/2016 1:00,-4.26207,-7.29774,-4.77566,-1.20894,-6.38302,-4.07659,-5.03881,-0.486188,-3.2455
4/3/2016 2:00,-4.65585,-7.25961,-4.69468,-1.53663,-6.37867,-4.08524,-4.56724,-0.493375,-3.2282
4/3/2016 3:00,-5.30445,-7.32128,-4.29806,-1.77557,-6.11746,-4.21785,-4.81701,6.46151,-2.57666
4/3/2016 4:00,-5.36773,-7.29775,-3.31275,-2.00949,-5.77316,-4.17531,-3.65647,10.2029,-0.0292063
4/3/2016 5:00,-5.13935,-6.83978,-1.86138,-2.13828,-4.71217,-4.25581,-1.99811,13.0169,4.73453
4/3/2016 6:00,-4.66516,-5.90631,-0.0469904,-2.26968,-3.96937,-4.30801,1.01931,13.5472,11.7962
4/3/2016 7:00,-4.03514,-4.23537,-0.184023,-2.0437,-2.84729,-3.56817,4.8275,12.7463,18.9231
4/3/2016 8:00,-3.60503,-2.79162,0.0827408,-1.20382,-2.43401,-2.49799,8.75556,10.9164,24.8556
4/3/2016 9:00,-3.18127,-1.61259,0.185283,-0.294944,-1.22951,1.03128,13.6065,9.79553,29.7026
4/3/2016 10:00,-2.75032,-1.14989,-0.228456,0.540041,-1.695,3.4304,16.1228,8.7823,31.6709
4/3/2016 11:00,-2.33031,-0.433906,-0.446062,0.881033,-0.970798,5.126,19.1533,8.67809,31.8132
4/3/2016 12:00,-2.05546,0.0119867,-0.675989,1.12813,-1.35622,7.1074,13.5561,7.68224,25.1062
4/3/2016 13:00,-1.86134,-0.191632,-0.929163,1.28539,-1.76784,8.24861,7.42852,6.56816,18.1642
4/3/2016 14:00,-1.71542,-1.28253,-1.15949,1.05664,-2.2652,7.33227,2.07279,5.12868,10.452
4/3/2016 15:00,-1.64611,-1.87098,-1.94703,0.827307,-2.35715,5.63098,0.275153,4.11537,6.57994
4/3/2016 16:00,-1.64161,-2.42567,-2.19663,0.610807,-2.38135,2.93521,-0.730171,3.42847,4.59527
4/3/2016 17:00,-1.69068,-2.80021,-2.16561,0.388061,-2.69072,0.923413,-1.82308,2.89306,3.08475
4/3/2016 18:00,-1.79246,-3.38034,-2.14552,0.167516,-2.57125,-0.38713,-3.37986,2.43314,1.69472
4/3/2016 19:00,-1.93398,-4.23799,-2.36167,-0.0665464,-3.37609,-0.764399,-4.30193,1.71095,0.111748
4/3/2016 20:00,-2.1482,-4.82386,-2.72845,-0.0982771,-3.97949,-1.04137,-4.80995,1.23001,-0.803942
4/3/2016 21:00,-2.60362,-5.18364,-3.30898,-0.152749,-3.85835,-1.07987,-4.9316,0.525082,-1.74591
4/3/2016 22:00,-3.13445,-5.53555,-4.08199,-0.152203,-3.93595,-1.48323,-5.56455,-0.133637,-2.62308
4/3/2016 23:00,-3.51075,-5.80649,-4.04145,-0.240657,-4.61874,-1.82771,-6.37858,-0.313171,-3.16131
4/4/2016 0:00,-3.8016,-6.45824,-4.38139,-0.307663,-5.19392,-2.45273,-6.26169,-0.382243,-3.36714
4/4/2016 1:00,-5.31368,-6.34691,-5.13257,-0.523953,-5.28093,-3.38492,-5.65798,-0.589581,-3.3947
4/4/2016 2:00,-5.72207,-6.37427,-5.15391,-0.932089,-5.52048,-3.97698,-4.87691,-0.700077,-3.14784
4/4/2016 3:00,-5.8601,-6.40179,-4.17951,-1.40595,-5.30907,-3.71797,-4.84346,4.54159,-2.17306
4/4/2016 4:00,-6.22481,-6.27556,-2.40111,-1.71303,-4.63054,-3.88838,-3.73806,8.43976,0.523611
4/4/2016 5:00,-5.72809,-6.08848,-1.29442,-2.07128,-3.51539,-3.95514,-1.38737,10.9256,5.65483
4/4/2016 6:00,-5.09296,-5.45643,0.101474,-2.23022,-2.49713,-3.84303,1.66509,12.1718,12.0215
4/4/2016 7:00,-4.43597,-3.99436,0.360494,-1.82266,-1.26937,-3.19217,5.56446,11.62,16.9721
4/4/2016 8:00,-3.86906,-2.10515,0.210459,-0.909174,-1.11996,-1.07055,10.1324,12.1294,22.8179
4/4/2016 9:00,-3.23225,-0.706114,0.358057,-0.0921679,-0.77113,1.17826,13.2819,11.5073,25.6
4/4/2016 10:00,-2.62402,0.262922,0.411991,0.748833,-0.9451,3.71786,14.8385,11.1257,26.9243
4/4/2016 11:00,-1.67478,0.326855,0.162342,1.53641,-1.77676,4.88825,9.17882,10.0882,21.1378
4/4/2016 12:00,-1.66234,0.367849,-0.307982,2.35057,-1.97956,6.12697,6.1193,9.07468,17.2379
4/4/2016 13:00,-1.46099,-0.349998,-0.791468,2.86199,-2.10831,6.55479,4.59002,7.94423,13.7174
4/4/2016 14:00,-1.28598,-0.597094,-1.3027,2.97272,-2.20946,6.20639,3.45762,6.36163,10.3182
4/4/2016 15:00,-1.53014,-1.34805,-1.95833,2.74602,-2.85239,3.01519,-0.0863733,4.57338,6.16497
4/4/2016 16:00,-1.26542,-2.28641,-2.05609,2.54095,-3.16376,1.6051,-2.63906,3.81698,3.12016
4/4/2016 17:00,-1.4051,-3.28421,-2.32021,2.17421,-3.63904,0.925518,-4.31384,3.09843,0.906533
4/4/2016 18:00,-1.56243,-3.92237,-2.48811,1.70122,-4.28387,-0.127885,-5.08499,2.10936,-0.525094
4/4/2016 19:00,-1.80114,-4.48482,-2.93339,0.927834,-4.42152,-0.813924,-5.69257,1.4317,-1.53105
4/4/2016 20:00,-1.99809,-5.15361,-3.07868,0.408566,-5.04673,-1.38162,-6.61741,0.933819,-2.53651
4/4/2016 21:00,-2.34475,-5.82666,-3.50368,0.140153,-5.56228,-2.24457,-7.20056,0.415178,-3.38583
4/4/2016 22:00,-2.70733,-6.35106,-3.83813,-0.104523,-5.73275,-2.92126,-7.39538,0.0132961,-4.11936
4/4/2016 23:00,-4.29035,-6.43898,-5.47976,-0.214839,-5.79046,-3.38911,-7.63361,-0.968177,-4.71217
4/5/2016 0:00,-4.63017,-6.74148,-5.52908,-0.275584,-6.01474,-3.79807,-8.1157,-1.21452,-5.0748
4/5/2016 1:00,-5.7901,-7.13675,-6.26838,-0.340302,-6.39973,-4.2489,-8.57007,-1.62689,-5.41254
4/5/2016 2:00,-5.8031,-7.57553,-5.7727,-0.423038,-7.27348,-4.92289,-8.89315,-1.73255,-5.69216
4/5/2016 3:00,-5.80425,-7.92266,-4.25181,-0.735198,-7.33,-6.12305,-8.68989,6.13494,-4.91788
4/5/2016 4:00,-5.98453,-7.85553,-2.18046,-1.1139,-6.27268,-6.27837,-7.64453,12.1758,-1.14734
4/5/2016 5:00,-5.67497,-7.38695,-0.295345,-1.67448,-4.85712,-6.26232,-5.33999,14.0539,4.23318
4/5/2016 6:00,-5.05218,-6.31918,0.701068,-1.89768,-3.51161,-6.31536,-1.344,12.8571,10.3529
4/5/2016 7:00,-4.30745,-5.40925,0.146856,-1.46967,-4.23439,-5.79709,0.8588,11.6621,14.5485
4/5/2016 8:00,-3.7147,-4.0279,0.476973,-0.264008,-4.03811,-3.45767,4.0328,10.0305,17.1643
4/5/2016 9:00,-3.20511,-2.83739,0.545732,0.805938,-3.20827,0.18786,6.46558,8.49988,20.6604
4/5/2016 10:00,-2.7294,-1.56933,0.093689,1.90081,-2.79146,1.61424,7.70394,8.68082,19.9589
4/5/2016 11:00,-2.34647,-1.22945,-0.809947,3.22582,-3.15493,2.16542,2.67433,8.09838,13.6324
4/5/2016 12:00,-2.06412,-1.71732,-0.888034,4.12943,-3.43611,1.6196,-1.17604,7.61489,8.10747
4/5/2016 13:00,-1.89017,-2.25774,-1.3398,3.93646,-4.19877,2.9946,-3.01732,5.93641,4.11691
4/5/2016 14:00,-1.81923,-3.46883,-1.83968,3.51228,-5.11997,1.64791,-4.87771,4.28797,0.685016
4/5/2016 15:00,-1.79054,-4.48889,-2.16332,3.23519,-6.17601,-0.400228,-5.92348,3.35067,-0.798412
4/5/2016 16:00,-1.85192,-5.36319,-2.43177,2.80934,-6.42965,-1.32081,-6.82117,1.44906,-2.23507
4/5/2016 17:00,-1.94286,-5.6789,-2.54888,2.38922,-6.31908,-3.19612,-6.46472,1.41702,-1.83591
4/5/2016 18:00,-2.90971,-5.94058,-3.64927,1.64498,-6.34543,-3.8504,-6.17851,0.310612,-1.51439
4/5/2016 19:00,-2.4379,-6.2843,-3.89953,1.01884,-6.37847,-3.98209,-6.15363,-0.00255299,-2.21858
4/5/2016 20:00,-2.5743,-6.86959,-3.55836,0.600354,-6.9195,-4.05979,-7.34704,-0.456216,-3.16069
4/5/2016 21:00,-2.81802,-7.34095,-3.80365,0.392997,-7.334,-4.09685,-7.76007,-0.778248,-3.7499
4/5/2016 22:00,-3.13694,-7.56373,-3.91564,0.141097,-7.53635,-4.40074,-7.82783,-0.932248,-4.17242
4/5/2016 23:00,-3.45724,-7.57345,-4.22146,-0.0283699,-7.50899,-4.46718,-7.7891,-1.19626,-4.54274
4/6/2016 0:00,-3.768,-7.78026,-4.12801,-0.194899,-7.78568,-4.96493,-8.33872,-1.32615,-4.68473
4/6/2016 1:00,-4.0629,-8.03522,-4.3722,-0.196605,-8.15759,-5.09715,-8.79651,-1.86484,-5.27546
4/6/2016 2:00,-4.33456,-8.45429,-4.4891,-0.240839,-8.68543,-5.25796,-9.15808,-2.19612,-5.72076
4/6/2016 3:00,-4.63513,-8.61266,-4.22884,-0.285652,-8.13126,-5.46695,-9.25334,6.809,-5.27418
4/6/2016 4:00,-4.90784,-8.95994,-3.76656,-0.321888,-7.75227,-5.82369,-8.99989,10.7663,-3.71193
4/6/2016 5:00,-4.96907,-8.78865,-2.47603,-0.413549,-7.25817,-6.0787,-8.51103,13.7813,-0.929722
4/6/2016 6:00,-4.7504,-8.39598,-1.15894,-0.666944,-7.48151,-6.36603,-6.9896,13.9963,5.04708
4/6/2016 7:00,-4.32866,-7.58792,-0.831274,-0.796795,-7.24276,-6.42226,-4.82618,11.9207,11.9277
4/6/2016 8:00,-3.86138,-6.31027,-0.564264,-0.0950327,-6.62262,-5.8513,-2.33417,9.59075,16.7802
4/6/2016 9:00,-3.43342,-5.17433,-0.383365,0.0706062,-5.95969,-5.18671,-0.21618,8.16593,19.8911
4/6/2016 10:00,-3.10355,-4.59493,-0.803721,1.02845,-6.03464,-4.03595,0.244346,7.70995,19.3991
4/6/2016 11:00,-2.84759,-4.1575,-1.20849,2.77685,-5.12766,-2.99209,0.563153,6.75414,20.5285
4/6/2016 12:00,-2.6766,-3.66468,-1.56481,4.32101,-5.4248,-1.79163,1.35068,5.57921,20.361
4/6/2016 13:00,-2.61552,-3.59711,-1.94967,4.31958,-5.96245,-0.664998,-0.496361,4.36182,15.3509
4/6/2016 14:00,-2.58184,-4.14093,-2.53945,3.91895,-6.297,-0.866595,-2.65571,3.15897,9.1033
4/6/2016 15:00,-2.59821,-4.91448,-2.90872,3.48129,-6.34495,-1.04632,-4.53491,2.41995,4.40956
4/6/2016 16:00,-2.68408,-5.72241,-2.98633,2.83562,-6.78831,-1.40162,-6.29587,1.60951,1.48171
4/6/2016 17:00,-2.80792,-6.11112,-4.03647,2.36318,-6.8413,-2.62596,-6.55989,0.403616,-0.161126
4/6/2016 18:00,-3.04179,-6.59469,-4.20835,1.85491,-7.15964,-3.63945,-7.16288,0.113811,-1.44779
4/6/2016 19:00,-3.37077,-7.11953,-3.95571,1.25238,-7.59737,-4.30472,-8.70244,-0.00957584,-2.73762
4/6/2016 20:00,-3.73702,-7.81813,-4.05395,0.769938,-8.1251,-5.2267,-9.43928,-0.685142,-4.19419
4/6/2016 21:00,-4.13533,-8.70034,-4.97489,0.324157,-8.40789,-5.78902,-9.72665,-1.07576,-5.1086
4/6/2016 22:00,-4.56896,-9.10984,-5.05415,-0.118948,-8.84573,-5.97112,-10.5372,-1.51494,-5.9903
4/6/2016 23:00,-5.01739,-9.61599,-5.28673,-0.265151,-9.36572,-6.30903,-11.1472,-2.02518,-6.7717
4/7/2016 0:00,-5.43817,-10.0289,-5.80246,-0.412787,-9.66468,-6.67667,-11.43,-2.55915,-7.40341
4/7/2016 1:00,-5.89285,-10.5895,-5.79052,-0.45985,-10.0205,-7.1073,-11.6089,-2.94551,-7.85298
4/7/2016 2:00,-6.34472,-10.9171,-6.10565,-0.602098,-10.298,-7.70755,-11.8027,-3.1208,-8.13252
4/7/2016 3:00,-6.99256,-10.9077,-4.7727,-0.936444,-9.43338,-8.12528,-11.1929,4.71642,-6.91059
4/7/2016 4:00,-7.12126,-10.6074,-2.58095,-1.68641,-8.4272,-8.40445,-10.1744,10.3411,-2.91643
4/7/2016 5:00,-6.93661,-9.85441,-0.758649,-2.03577,-7.48437,-8.7261,-8.03926,12.4366,2.1073
4/7/2016 6:00,-6.39087,-8.88693,0.299007,-2.30395,-7.24253,-8.84507,-4.96649,13.0589,8.71051
4/7/2016 7:00,-5.71683,-7.37573,0.910516,-1.81775,-6.17821,-8.4178,-1.95964,12.5152,15.8165
4/7/2016 8:00,-5.03469,-5.88699,1.28006,-0.447331,-6.04758,-6.35475,1.15292,10.0946,19.7883
4/7/2016 9:00,-4.41951,-4.65407,0.847363,0.507524,-6.23588,-3.26831,2.65297,8.00999,21.0716
4/7/2016 10:00,-4.0361,-3.89928,0.113945,1.86838,-6.79079,-1.44401,1.48673,6.44531,16.9598
4/7/2016 11:00,-3.64843,-3.62681,-0.445698,4.07265,-5.62047,-0.0594673,1.20176,6.27632,17.1693
4/7/2016 12:00,-3.50162,-3.26559,-1.03435,5.2025,-5.43865,0.946839,2.40797,4.90114,20.0376
4/7/2016 13:00,-3.31322,-3.33703,-1.57686,4.75699,-5.92783,1.21204,1.17035,3.52196,15.9564
4/7/2016 14:00,-3.21852,-3.66957,-2.14831,3.77878,-6.41398,-0.416755,-0.463176,2.17804,9.6073
4/7/2016 15:00,-3.15031,-4.45474,-3.19227,3.42731,-7.31321,-0.0598316,-3.34015,0.848883,2.96533
4/7/2016 16:00,-3.20574,-5.10181,-4.37188,2.9305,-6.99994,-0.350678,-4.61601,-0.529938,1.34521
